id,GEOID,access,hoops,surface,lit,name,city,lon,lat,neighborhood,income_q,LPA,OBESITY,median_household_income,pct_black,lit_status,hoops_status
way/234342378,17031681300,,4,,,,Chicago,-87.63570235000002,41.762448150000004,Englewood,Q1 (lowest),45.2,50.5,21888.0,95.10223490252021,Not recorded,Full court (2+ hoops)
way/234342381,17031691100,,,,,,Chicago,-87.62883342444529,41.76158593964577,Grand Crossing,Q2,32.3,42.5,55170.0,99.71671388101983,Not recorded,Not recorded
way/234348471,17031711200,,,,,,Chicago,-87.66862497467706,41.74197149424254,Auburn Gresham,Q2,32.9,41.7,60433.0,85.8451290591174,Not recorded,Not recorded
way/235789204,17031530400,,2,,,,Chicago,-87.64951545,41.67284145,West Pullman,Q3,28.5,40.0,83836.0,90.52496798975672,Not recorded,Full court (2+ hoops)
way/236761416,17031252201,,,,,,Chicago,-87.75262237475035,41.877770146024694,Austin,Q1 (lowest),36.0,43.9,45458.0,94.11580594679187,Not recorded,Not recorded
way/238497459,17031251500,,,,,,Chicago,-87.76249440893207,41.88819137090297,Austin,Q1 (lowest),33.5,42.6,47491.0,74.74591250552363,Not recorded,Not recorded
way/238497462,17031251400,,,,,,Chicago,-87.76614447539248,41.88874810908059,Austin,Q1 (lowest),39.0,45.2,21049.0,84.42948914040991,Not recorded,Not recorded
way/238944941,17031730500,,,,,,Chicago,-87.63786525,41.71638405,Washington Heights,Q2,28.6,40.1,64566.0,99.70363052605582,Not recorded,Not recorded
way/239365807,17031730201,,2,,,,Chicago,-87.65477085515239,41.72829212462894,Washington Heights,Q2,28.3,40.1,61432.0,93.84760112888053,Not recorded,Full court (2+ hoops)
way/239365820,17031730201,,2,,,,Chicago,-87.65483042462343,41.72789449004844,Washington Heights,Q2,28.3,40.1,61432.0,93.84760112888053,Not recorded,Full court (2+ hoops)
way/239936207,17031491400,yes,,,,,Chicago,-87.61424294999999,41.6923703,Roseland,Q1 (lowest),32.7,43.6,38491.0,94.43108974358975,Not recorded,Not recorded
way/260349431,17031030706,,,,,,Chicago,-87.65004752483763,41.97776284601529,Edgewater,Q2,18.3,25.2,50431.0,14.58966565349544,Not recorded,Not recorded
way/292377473,17031832600,,,asphalt,no,,Chicago,-87.6521114,41.913103,Lincoln Park,Q4 (highest),10.5,23.4,211324.0,1.0124793972215682,Not lit,Not recorded
way/293322194,17031100500,yes,,,,Basketball Courts,Chicago,-87.81481075000002,41.97905780000001,Norwood Park,Q4 (highest),17.2,25.4,117583.0,0.87546900125067,Not recorded,Not recorded
way/300675088,17031730700,,,,,,Chicago,-87.64325989999999,41.7041182,Washington Heights,Q2,28.3,39.7,67500.0,93.29582747304266,Not recorded,Not recorded
way/301970130,17031691200,,,,,,Chicago,-87.63247858135679,41.75699144229148,Grand Crossing,Q1 (lowest),35.3,46.1,34444.0,97.82070331847449,Not recorded,Not recorded
way/301985310,17031711100,,2,,,,Chicago,-87.66100095666663,41.7427623746483,Auburn Gresham,Q2,27.8,40.4,49688.0,99.61802902979373,Not recorded,Full court (2+ hoops)
way/301985311,17031711100,,2,,,,Chicago,-87.66078834323262,41.74276542530401,Auburn Gresham,Q2,27.8,40.4,49688.0,99.61802902979373,Not recorded,Full court (2+ hoops)
way/302012693,17031711500,,,,,,Chicago,-87.63897925583478,41.73487742438733,Auburn Gresham,Q2,35.2,43.5,52885.0,94.86245954692556,Not recorded,Not recorded
way/302012694,17031711500,,,,,,Chicago,-87.6389671,41.73460215,Auburn Gresham,Q2,35.2,43.5,52885.0,94.86245954692556,Not recorded,Not recorded
way/302012701,17031711000,,,,,,Chicago,-87.64578945000001,41.7382389,Auburn Gresham,Q2,36.0,44.0,55197.0,90.87749782797567,Not recorded,Not recorded
way/313202466,17031834900,,,,,,Chicago,-87.65581495,41.7748742,Englewood,Q1 (lowest),40.1,45.5,20086.0,95.18716577540107,Not recorded,Not recorded
way/313202467,17031834900,,,,,,Chicago,-87.6558095,41.77518069999999,Englewood,Q1 (lowest),40.1,45.5,20086.0,95.18716577540107,Not recorded,Not recorded
way/316988545,17031071200,,4,paved,yes,,Chicago,-87.64728120000001,41.92158095,Lincoln Park,Q4 (highest),11.8,23.5,131163.0,1.0385756676557862,Lit,Full court (2+ hoops)
way/327524880,17031842300,,,,,,Chicago,-87.66171100581846,41.89695053923678,River North,Q4 (highest),12.7,26.0,173082.0,15.41397533763946,Not recorded,Not recorded
way/327525077,17031301702,,2,,,,Chicago,-87.71830200640848,41.83723227456247,Little Village,Q2,43.0,40.1,69000.0,0.0,Not recorded,Full court (2+ hoops)
way/327525078,17031301702,,2,,,,Chicago,-87.71869515,41.83722495,Little Village,Q2,43.0,40.1,69000.0,0.0,Not recorded,Full court (2+ hoops)
way/327525079,17031301702,,2,,,,Chicago,-87.71851890640846,41.837225374562465,Little Village,Q2,43.0,40.1,69000.0,0.0,Not recorded,Full court (2+ hoops)
way/331692997,17031081800,,,,,,Chicago,-87.63956836526417,41.89779624379727,River North,Q4 (highest),9.8,23.1,157238.0,1.6901180656639172,Not recorded,Not recorded
way/337812627,17031833100,private,,,,,Chicago,-87.65662169021078,41.87890269397246,West Loop,Q4 (highest),11.0,23.4,168125.0,5.939148983945212,Not recorded,Not recorded
way/346989317,17031843900,,,,,,Chicago,-87.58554593187962,41.775658625377545,Jackson Park,Q1 (lowest),31.0,42.3,47760.0,84.60546673543064,Not recorded,Not recorded
way/346989378,17031843900,,,,,,Chicago,-87.58543468330181,41.7748825264561,Jackson Park,Q1 (lowest),31.0,42.3,47760.0,84.60546673543064,Not recorded,Not recorded
way/347369085,17031351000,,,,,,Chicago,-87.60585872487664,41.832523333934176,Douglas,Q2,20.4,31.7,61347.0,73.85570209464701,Not recorded,Not recorded
way/347369899,17031834200,,,,,,Chicago,-87.57746645000002,41.757708099999995,South Shore,Q2,26.9,39.9,63523.0,96.22782446311858,Not recorded,Not recorded
way/347375851,17031200200,,,,,,Chicago,-87.738561802473,41.92918546996611,Hermosa,Q2,31.8,35.0,65599.0,3.7548554164868366,Not recorded,Not recorded
way/349213805,17031843100,,,,,,Chicago,-87.70027673622442,41.86294143273685,North Lawndale,Q2,30.2,42.1,61648.0,77.19651240778002,Not recorded,Not recorded
way/349225401,17031040201,,,asphalt,yes,,Chicago,-87.69653996536542,41.96889555695455,Lincoln Square,Q4 (highest),14.9,25.9,103409.0,2.997086166227279,Lit,Not recorded
way/349239716,17031100300,,2,,,,Chicago,-87.79285467997494,41.98560455343505,Norwood Park,Q3,21.6,26.7,74250.0,1.5900779138177772,Not recorded,Full court (2+ hoops)
way/349246274,17031400300,,2,,,,Chicago,-87.61563529473224,41.791640275355725,Washington Park,Q3,26.3,40.8,71288.0,90.39504260263361,Not recorded,Full court (2+ hoops)
way/349246452,17031400300,,2,,,,Chicago,-87.61564838124148,41.79227686419477,Washington Park,Q3,26.3,40.8,71288.0,90.39504260263361,Not recorded,Full court (2+ hoops)
way/349250239,17031390400,,,,,,Chicago,-87.60548831240808,41.80356669161305,Kenwood,Q1 (lowest),31.1,42.5,31833.0,87.63168162309793,Not recorded,Not recorded
way/349606469,17031161200,,,,,,Chicago,-87.73907699929231,41.94544805903773,Irving Park,Q3,25.5,31.9,76797.0,5.734112490869247,Not recorded,Not recorded
way/349610797,17031260900,,,,,,Chicago,-87.72330111757528,41.87108872910399,Garfield Park,Q1 (lowest),41.0,50.5,20841.0,87.60757314974182,Not recorded,Not recorded
way/349611564,17031590500,,,,,,Chicago,-87.68081195662928,41.82345593952649,Mckinley Park,Q3,23.1,28.1,72383.0,6.054811982154239,Not recorded,Not recorded
way/349869334,17031200401,,,,,,Chicago,-87.73985884494736,41.92182507237426,Hermosa,Q3,32.6,35.5,73384.0,6.292794261493316,Not recorded,Not recorded
way/349869495,17031230600,,,,,,Chicago,-87.73006356471673,41.90659976033297,Humboldt Park,Q2,40.6,41.3,57220.0,29.9771442319259,Not recorded,Not recorded
way/349885424,17031490700,yes,,,,,Chicago,-87.63137180000001,41.7140987,Roseland,Q1 (lowest),36.0,44.3,42083.0,93.55961705831157,Not recorded,Not recorded
way/350948074,17031171000,,,,,,Chicago,-87.80029095072426,41.94328914712132,Dunning,Q3,21.2,29.3,82790.0,1.7213898629263629,Not recorded,Not recorded
way/350948607,17031230300,,,,,,Chicago,-87.71552510466115,41.91132979556936,Humboldt Park,Q2,30.5,35.0,67337.0,14.471057884231536,Not recorded,Not recorded
way/350948697,17031222900,,,,,,Chicago,-87.71837611459534,41.91422400475843,Logan Square,Q3,20.4,30.4,89630.0,5.965909090909091,Not recorded,Not recorded
way/351193125,17031051400,,,,,,Chicago,-87.68031569571754,41.93676714995508,North Center,Q4 (highest),12.8,25.9,150357.0,7.744107744107744,Not recorded,Not recorded
way/351241002,17031837400,,,,,,Chicago,-87.69306571981643,41.87423042564846,Garfield Park,Q1 (lowest),30.0,41.9,45234.0,70.07186858316223,Not recorded,Not recorded
way/351241386,17031271200,,,,,,Chicago,-87.70322933127056,41.875672488804476,Garfield Park,Q1 (lowest),34.1,45.0,31048.0,86.01036269430051,Not recorded,Not recorded
way/351265374,17031270500,,,,,,Chicago,-87.718021469345,41.875316092062334,Garfield Park,Q1 (lowest),47.1,51.4,24375.0,98.72430900070871,Not recorded,Not recorded
way/351472741,17031530300,,,,,,Chicago,-87.6520511067579,41.67889792578991,West Pullman,Q2,32.4,41.9,56924.0,92.02081526452733,Not recorded,Not recorded
way/351705372,17031842200,,,,,,Chicago,-87.64489009244275,41.90569182071432,River North,Q3,13.0,25.8,95174.0,10.085422981537613,Not recorded,Not recorded
way/351706450,17031490500,yes,,,,,Chicago,-87.62316443195506,41.721046821107485,Roseland,Q3,23.3,35.7,78319.0,93.40159271899886,Not recorded,Not recorded
way/351706451,17031490500,,,,,,Chicago,-87.62233928944185,41.71846700356483,Roseland,Q3,23.3,35.7,78319.0,93.40159271899886,Not recorded,Not recorded
way/351708848,17031250400,,,,,,Chicago,-87.76964579308459,41.912282409508265,Galewood,Q1 (lowest),34.9,42.8,47281.0,66.2778176597272,Not recorded,Not recorded
way/351708856,17031250400,,,,,,Chicago,-87.76866995243824,41.91243475777809,Galewood,Q1 (lowest),34.9,42.8,47281.0,66.2778176597272,Not recorded,Not recorded
way/351709827,17031250800,,,,,,Chicago,-87.75415827481045,41.90561785485071,Austin,Q2,34.1,42.0,65884.0,69.26199261992619,Not recorded,Not recorded
way/352618831,17031310300,yes,,paved,,,Chicago,-87.64788692719694,41.856482091694346,Lower West Side,Q3,26.2,31.7,75605.0,2.402745995423341,Not recorded,Not recorded
way/352620819,17031839600,,,,,,Chicago,-87.62091058723665,41.825978392803535,Douglas,Q2,30.8,40.3,68880.0,86.42685851318946,Not recorded,Not recorded
way/352621181,17031839900,yes,,,,,Chicago,-87.6479203984748,41.82783280745209,Bridgeport,Q3,20.7,27.1,89712.0,0.876798561151079,Not recorded,Not recorded
way/352622150,17031600600,,,,,,Chicago,-87.6539079470234,41.83914062229413,Bridgeport,Q3,29.5,26.9,72210.0,0.0,Not recorded,Not recorded
way/352652570,17031491400,yes,,,,,Chicago,-87.61459015000003,41.69195535000001,Roseland,Q1 (lowest),32.7,43.6,38491.0,94.43108974358975,Not recorded,Not recorded
way/352655448,17031730100,,2,,,,Chicago,-87.63409775000001,41.72661165,Washington Heights,Q2,30.4,41.2,57200.0,95.08398197460058,Not recorded,Full court (2+ hoops)
way/352659596,17031470100,yes,,,,,Chicago,-87.59787936341351,41.72432508550185,Burnside,Q1 (lowest),34.8,44.3,46614.0,91.80633147113593,Not recorded,Not recorded
way/352854279,17031841800,,,,,,Chicago,-87.59899543166958,41.763945163367694,Grand Crossing,Q2,33.4,44.3,50964.0,80.90082286704201,Not recorded,Not recorded
way/352855268,17031440202,,,,,,Chicago,-87.60810100703318,41.74003668532078,Chatham,Q1 (lowest),27.8,40.0,35079.0,95.44324772162386,Not recorded,Not recorded
way/352856817,17031561100,,,,,,Chicago,-87.78029208267706,41.78898843281356,Garfield Ridge,Q4 (highest),21.4,29.0,107857.0,2.045060658578856,Not recorded,Not recorded
way/352857106,17031561100,,,,,,Chicago,-87.76396774650503,41.785780298401576,Garfield Ridge,Q4 (highest),21.4,29.0,107857.0,2.045060658578856,Not recorded,Not recorded
way/352857487,17031640400,,,,,,Chicago,-87.7990006240463,41.78445948356143,Clearing,Q3,23.5,30.3,93488.0,1.4315538323889054,Not recorded,Not recorded
way/354392227,17031242200,yes,,asphalt,,,Chicago,-87.67442147929992,41.89666439311371,East Village,Q4 (highest),10.8,24.0,168311.0,2.9975429975429972,Not recorded,Not recorded
way/354395038,17031062800,,,,,,Chicago,-87.66147758313687,41.9337680255992,Lake View,Q4 (highest),9.0,22.3,166741.0,0.7966011683483802,Not recorded,Not recorded
way/354396361,17031190702,,,,,,Chicago,-87.75829428179168,41.92812697667241,Belmont Cragin,Q2,36.5,37.1,65551.0,6.032285471537808,Not recorded,Not recorded
way/354396970,17031151100,,,,,,Chicago,-87.7635552277091,41.9437921787032,Portage Park,Q3,25.8,32.2,76864.0,0.8905600633287156,Not recorded,Not recorded
way/354677233,17031120300,,,,,,Chicago,-87.7371907878899,41.98831000809769,"Sauganash,Forest Glen",Q4 (highest),17.0,24.6,137043.0,0.2960665444804737,Not recorded,Not recorded
way/354682267,17031251200,,,,,,Chicago,-87.76217847952002,41.901823723807,Austin,Q2,32.6,39.7,64309.0,66.22765757290688,Not recorded,Not recorded
way/354693844,17031350400,,,,,,Chicago,-87.62919948719578,41.843125916977975,Douglas,Q1 (lowest),41.0,49.3,20938.0,88.48297213622291,Not recorded,Not recorded
way/354694420,17031350400,,,,,,Chicago,-87.6280565222844,41.84133313474414,Douglas,Q1 (lowest),41.0,49.3,20938.0,88.48297213622291,Not recorded,Not recorded
way/354913808,17031834600,,,,,,Chicago,-87.63503168693549,41.79055182084667,Englewood,Q1 (lowest),40.2,47.2,24836.0,94.4386149003148,Not recorded,Not recorded
way/354936295,17031290900,,,,,,Chicago,-87.73170814093343,41.86106023476736,North Lawndale,Q1 (lowest),38.1,46.8,46189.0,96.90649168033747,Not recorded,Not recorded
way/354938069,17031300600,,,,,,Chicago,-87.71647196839183,41.850261086107636,Little Village,Q2,41.7,39.8,51092.0,6.22849277357192,Not recorded,Not recorded
way/354938479,17031310900,,,,,,Chicago,-87.67664679943242,41.85330617202606,Lower West Side,Q3,30.1,34.5,76758.0,5.996055226824457,Not recorded,Not recorded
way/354942744,17031560200,,2,,,,Chicago,-87.75282049307266,41.813197975224426,Garfield Ridge,Q3,32.6,38.1,73125.0,34.93761140819964,Not recorded,Full court (2+ hoops)
way/354954841,17031610300,,,,,,Chicago,-87.66676983571159,41.81259808676047,New City,Q2,38.2,38.9,49901.0,9.950156913420713,Not recorded,Not recorded
way/355517713,17031381700,,,,,,Chicago,-87.62817762952378,41.8083996204965,Grand Boulevard,nan,,,,,Not recorded,Not recorded
way/355535635,17031570300,,,,,,Chicago,-87.7348053231531,41.803885162950266,Archer Heights,Q2,30.0,32.9,60139.0,0.01649892756970797,Not recorded,Not recorded
way/355553229,17031420800,,,,,,Chicago,-87.60079753878908,41.77829805344252,Woodlawn,Q2,28.7,42.1,56357.0,88.21978021978022,Not recorded,Not recorded
way/355556789,17031711100,,,,,,Chicago,-87.65960226017965,41.74209605215491,Auburn Gresham,Q2,27.8,40.4,49688.0,99.61802902979373,Not recorded,Not recorded
way/355559671,17031440900,,2,,,,Chicago,-87.61076869999998,41.72957865,Chatham,Q1 (lowest),28.4,41.1,43359.0,78.0553420445811,Not recorded,Full court (2+ hoops)
way/355822918,17031231200,,,,,,Chicago,-87.72590135577144,41.90209779478118,Humboldt Park,Q1 (lowest),41.6,45.0,31629.0,70.47886335730573,Not recorded,Not recorded
way/355823135,17031231500,,,,,,Chicago,-87.72442052524264,41.89191950611792,Humboldt Park,Q1 (lowest),37.0,44.0,31755.0,55.636422448649526,Not recorded,Not recorded
way/356062231,17031611600,,,,,,Chicago,-87.67762807132532,41.797474436654284,New City,Q2,36.3,41.7,52692.0,55.98436736687836,Not recorded,Not recorded
way/356064209,17031670300,,,,,,Chicago,-87.66828920592123,41.787383002881775,Englewood,Q1 (lowest),42.2,48.7,35038.0,82.64040846097738,Not recorded,Not recorded
way/356064389,17031680500,,,,,,Chicago,-87.65453041364202,41.7900183095452,Englewood,Q1 (lowest),39.1,47.3,42639.0,66.71388101983003,Not recorded,Not recorded
way/356065892,17031840300,,,,,,Chicago,-87.67851733563518,41.83128962403643,Mckinley Park,Q3,31.9,29.8,74722.0,3.5781544256120528,Not recorded,Not recorded
way/356075536,17031510200,,,,,,Chicago,-87.5643202831515,41.71789718833708,South Deering,Q2,34.2,41.8,48917.0,67.49521988527725,Not recorded,Not recorded
way/356091525,17031351000,,,,,,Chicago,-87.6126049178665,41.837531767600034,Douglas,Q2,20.4,31.7,61347.0,73.85570209464701,Not recorded,Not recorded
way/358262748,17031110200,,,,,,Chicago,-87.77263767160511,41.97914711670095,Jefferson Park,Q2,23.9,30.0,66429.0,6.386732533521525,Not recorded,Not recorded
way/359388923,17031050200,,,asphalt,,,Chicago,-87.6839899735994,41.95501716800863,North Center,Q4 (highest),13.3,25.1,124167.0,1.0050251256281406,Not recorded,Not recorded
way/359658821,17031843500,,,,,,Chicago,-87.69845695153987,41.8425533413017,Little Village,Q2,30.1,37.6,55833.0,67.33175914994098,Not recorded,Not recorded
way/359658823,17031843500,,,,,,Chicago,-87.69818637538674,41.84248990641271,Little Village,Q2,30.1,37.6,55833.0,67.33175914994098,Not recorded,Not recorded
way/359658825,17031843500,,,,,,Chicago,-87.6995570186145,41.83920952436188,Little Village,Q2,30.1,37.6,55833.0,67.33175914994098,Not recorded,Not recorded
way/359658827,17031843500,,,,,,Chicago,-87.69916879289967,41.839239420849786,Little Village,Q2,30.1,37.6,55833.0,67.33175914994098,Not recorded,Not recorded
way/359658830,17031843500,,,,,,Chicago,-87.6976498719703,41.8393292133438,Little Village,Q2,30.1,37.6,55833.0,67.33175914994098,Not recorded,Not recorded
way/359658852,17031843500,,,,,,Chicago,-87.69679881673379,41.83899631658367,Little Village,Q2,30.1,37.6,55833.0,67.33175914994098,Not recorded,Not recorded
way/359841103,17031670500,,,,,,Chicago,-87.6752524038787,41.78330649303615,Englewood,Q1 (lowest),42.9,46.5,29856.0,57.34919286321155,Not recorded,Not recorded
way/359842280,17031834900,,,,,,Chicago,-87.65812061590375,41.77741827650207,Englewood,Q1 (lowest),40.1,45.5,20086.0,95.18716577540107,Not recorded,Not recorded
way/362983053,17031836800,,,,,,Chicago,-87.71338009954587,41.88787855714291,Garfield Park,Q1 (lowest),46.1,50.1,22642.0,94.09667194928684,Not recorded,Not recorded
way/382700537,17031380100,,,,,,Chicago,-87.60735059300865,41.82173665235913,Grand Boulevard,Q3,27.3,40.5,79734.0,89.92616033755274,Not recorded,Not recorded
way/383123803,17031220300,,,,,,Chicago,-87.69571095,41.9305411,Logan Square,Q3,13.5,25.5,94654.0,4.001883239171375,Not recorded,Not recorded
way/384021822,17031500100,,,,,,Chicago,-87.60368218627472,41.708932468571184,Pullman,Q2,26.7,39.0,67708.0,96.54272667971297,Not recorded,Not recorded
way/384036545,17031480100,yes,,,,,Chicago,-87.57543490518346,41.73676554479577,Calumet Heights,Q3,28.2,39.0,71719.0,98.5707479752263,Not recorded,Not recorded
way/384894452,17031130100,,,,,,Chicago,-87.72182283613864,41.98843908924571,North Park,Q1 (lowest),26.8,24.1,41336.0,2.8331584470094437,Not recorded,Not recorded
way/384894453,17031130100,,,,,,Chicago,-87.72181834442594,41.988238658124125,North Park,Q1 (lowest),26.8,24.1,41336.0,2.8331584470094437,Not recorded,Not recorded
way/384899168,17031200100,,,,,,Chicago,-87.73345208828113,41.934738466406316,Hermosa,Q3,29.1,33.8,72417.0,0.945179584120983,Not recorded,Not recorded
way/385179270,17031243300,,,,,,Chicago,-87.66446604321078,41.89134522544003,West Town,Q4 (highest),12.6,25.0,122917.0,3.9295392953929538,Not recorded,Not recorded
way/386565824,17031062600,,,,,,Chicago,-87.67011587391197,41.93849047293207,Lake View,Q4 (highest),10.3,23.5,177045.0,1.397121083827265,Not recorded,Not recorded
way/387027098,17031292500,,,,,,Chicago,-87.73121069179264,41.85617933447303,North Lawndale,Q2,32.2,41.7,54968.0,71.47826086956522,Not recorded,Not recorded
way/387177129,17031611900,,2,,,,Chicago,-87.65652812426343,41.79993493668716,New City,Q1 (lowest),41.8,45.6,39375.0,53.01345816266823,Not recorded,Full court (2+ hoops)
way/388506174,17031730400,,,,,,Chicago,-87.64957295413322,41.71995732420723,Washington Heights,Q3,29.1,39.0,88365.0,96.98672114402451,Not recorded,Not recorded
way/390110750,17031640700,,,,,,Chicago,-87.7518467783186,41.776562381027254,Clearing,Q3,25.9,32.1,78533.0,1.5338345864661656,Not recorded,Not recorded
way/398407724,17031843800,,,,,,Chicago,-87.64142326485451,41.799021464131215,New City,Q2,32.4,37.5,57885.0,28.18590704647676,Not recorded,Not recorded
way/399731994,17031842900,,,,,,Chicago,-87.65802739141998,41.86569199482247,"Little Italy, UIC",Q1 (lowest),37.0,43.7,21521.0,63.76425855513308,Not recorded,Not recorded
way/400047966,17031230500,,,,,,Chicago,-87.73345309234385,41.912257735685486,Humboldt Park,Q1 (lowest),37.1,38.4,35727.0,21.83288409703504,Not recorded,Not recorded
way/400274485,17031580200,,,,,,Chicago,-87.69816534999998,41.82977995000001,Brighton Park,Q1 (lowest),40.3,37.6,36010.0,0.0,Not recorded,Not recorded
way/401484226,17031160300,,,,,,Chicago,-87.73388551968212,41.958084428476674,Irving Park,Q3,19.9,28.8,76083.0,4.992947813822285,Not recorded,Not recorded
way/401491857,17031837100,,,,,,Chicago,-87.69997800633844,41.883799324887185,Garfield Park,Q2,28.3,37.6,61351.0,37.36413043478261,Not recorded,Not recorded
way/404100391,17031834800,,,,,,Chicago,-87.64884592535749,41.78048620374876,Englewood,Q1 (lowest),37.2,45.3,21636.0,92.3481308411215,Not recorded,Not recorded
way/404273047,17031835100,,2,,,,Chicago,-87.68438769248232,41.792581995479075,Gage Park,Q1 (lowest),32.7,36.3,46414.0,25.74944071588367,Not recorded,Full court (2+ hoops)
way/405322274,17031381800,,,,,,Chicago,-87.61837418768043,41.8050210630465,Grand Boulevard,Q2,22.2,37.8,49671.0,89.16776750330251,Not recorded,Not recorded
way/405503553,17031630600,,,,,,Chicago,-87.68156797254548,41.801748990747406,Gage Park,Q2,37.7,38.9,48398.0,9.568684305907937,Not recorded,Not recorded
way/405503559,17031612200,,,,,,Chicago,-87.65785644231367,41.80426217087789,New City,Q1 (lowest),40.8,41.0,46227.0,33.68556701030928,Not recorded,Not recorded
way/405510097,17031834000,private,2,,,,Chicago,-87.63054547511453,41.72214016287097,Roseland,Q1 (lowest),35.8,45.9,41225.0,94.06876790830945,Not recorded,Full court (2+ hoops)
way/405515711,17031691300,,,,,,Chicago,-87.6173071365238,41.751966354006576,Grand Crossing,Q2,30.5,42.6,55203.0,95.57809330628804,Not recorded,Not recorded
way/405708096,17031310500,,,,,,Chicago,-87.65438294249766,41.85502787525888,Lower West Side,Q2,29.7,34.1,52344.0,4.133738601823708,Not recorded,Not recorded
way/406456711,17031670900,,,,,,Chicago,-87.65734458853234,41.78408537883787,Englewood,Q1 (lowest),34.0,42.1,30542.0,74.32432432432432,Not recorded,Not recorded
way/406621551,17031834700,,,,,,Chicago,-87.64098217905143,41.792363880058424,Englewood,Q1 (lowest),36.1,45.4,37000.0,75.50881953867028,Not recorded,Not recorded
way/406838183,17031251700,,,,,,Chicago,-87.74451622744358,41.89166067997883,Austin,Q2,32.8,40.7,57037.0,79.7979797979798,Not recorded,Not recorded
way/408444031,17031140602,,,,,,Chicago,-87.72123175180809,41.96578267816652,Albany Park,Q2,28.4,34.1,67321.0,7.794249775381851,Not recorded,Not recorded
way/410072107,17031838200,,,,,,Chicago,-87.67736296213359,41.867324408499634,"Little Italy, UIC",Q4 (highest),15.2,19.7,105667.0,25.91304347826087,Not recorded,Not recorded
way/411436536,17031842200,,,,,,Chicago,-87.644903,41.90614324999999,River North,Q3,13.0,25.8,95174.0,10.085422981537613,Not recorded,Not recorded
way/411487068,17031260300,,,,,,Chicago,-87.73173112728405,41.88157224728631,Garfield Park,nan,37.7,45.1,,87.6780185758514,Not recorded,Not recorded
way/411768078,17031842000,,,asphalt,,,Chicago,-87.62358715405585,41.83324877513646,Douglas,Q4 (highest),20.7,26.3,135341.0,47.60213143872114,Not recorded,Not recorded
way/414250306,17031062700,,,,,,Chicago,-87.66553178427976,41.93548117540766,Lake View,Q4 (highest),10.4,23.2,136667.0,1.621808143547274,Not recorded,Not recorded
way/541651197,17031090300,,,,,,Chicago,-87.81617532123168,41.99941904488519,Edison Park,Q4 (highest),16.2,27.1,117768.0,0.0,Not recorded,Not recorded
way/542478919,17031660700,,,,,,Chicago,-87.68189596551223,41.7772648816418,Chicago Lawn,Q1 (lowest),37.6,44.5,32864.0,75.7821552723059,Not recorded,Not recorded
way/664217975,17031841900,,2,,,,Chicago,-87.6466906,41.8732552,West Loop,Q4 (highest),15.1,21.7,136955.0,20.77402846633616,Not recorded,Full court (2+ hoops)
way/664217978,17031841900,,2,,,,Chicago,-87.6463361253399,41.87326260909216,West Loop,Q4 (highest),15.1,21.7,136955.0,20.77402846633616,Not recorded,Full court (2+ hoops)
way/664217979,17031841900,,2,,,,Chicago,-87.6465149,41.873258650000004,West Loop,Q4 (highest),15.1,21.7,136955.0,20.77402846633616,Not recorded,Full court (2+ hoops)
way/675752297,17031400500,,,,,,Chicago,-87.62205069354088,41.794046075506216,Washington Park,Q1 (lowest),35.3,46.5,24659.0,97.34024179620035,Not recorded,Not recorded
way/733792016,17031260900,,,,,,Chicago,-87.72068664779762,41.86926405499049,Garfield Park,Q1 (lowest),41.0,50.5,20841.0,87.60757314974182,Not recorded,Not recorded
way/750613354,17031838100,,,,,,Chicago,-87.67267277958406,41.879647626261836,United Center,nan,27.2,37.2,,49.30904522613066,Not recorded,Not recorded
way/780984234,17031830800,,,asphalt,,Le terrain de basket,Chicago,-87.6774706147216,41.96428958409774,Lincoln Square,Q3,12.3,25.5,85819.0,4.836131095123901,Not recorded,Not recorded
way/813006664,17031070200,,,,,,Chicago,-87.64559146879606,41.93001096151507,Lincoln Park,Q4 (highest),11.0,22.8,101992.0,2.999210734017364,Not recorded,Not recorded
way/1000072871,17031310600,,,,,,Chicago,-87.65806609217184,41.855070834948314,Lower West Side,Q3,23.9,30.8,75604.0,4.439252336448598,Not recorded,Not recorded
way/1000929598,17031060900,private,,,,,Chicago,-87.6487909803933,41.950164982620514,Lake View,Q3,12.0,24.1,86987.0,3.5768540256870596,Not recorded,Not recorded
way/1000929599,17031060900,private,,,,,Chicago,-87.64886249381995,41.95028478745296,Lake View,Q3,12.0,24.1,86987.0,3.5768540256870596,Not recorded,Not recorded
way/1000954339,17031838100,,,,,,Chicago,-87.67104483637017,41.88277177531622,United Center,nan,27.2,37.2,,49.30904522613066,Not recorded,Not recorded
way/1000954340,17031838100,,,,,,Chicago,-87.67103726328024,41.88258717135525,United Center,nan,27.2,37.2,,49.30904522613066,Not recorded,Not recorded
way/1001170333,17031530100,,,,,,Chicago,-87.62105015325041,41.681908704721685,West Pullman,Q1 (lowest),45.6,45.4,29747.0,40.58127018299246,Not recorded,Not recorded
way/1002427657,17031031700,,,,,,Chicago,-87.6647879944268,41.96261763367357,Uptown,Q3,13.8,27.3,82774.0,13.748167453982733,Not recorded,Not recorded
way/1006242226,17031310600,,,,,,Chicago,-87.66288431103506,41.858924556104675,Lower West Side,Q3,23.9,30.8,75604.0,4.439252336448598,Not recorded,Not recorded
